ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
"10,304.00",24.00,64.96,9.00,"1,559.04",10/11/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,62.00,S18_2957,Auto AssociÇs & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
"10,312.00",35.00,53.72,6.00,"1,880.20",10/21/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,62.00,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,322.00",41.00,29.87,13.00,"1,224.67",11/4/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,62.00,S18_2957,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie
"10,332.00",26.00,100.00,17.00,"2,979.08",11/17/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,62.00,S18_2957,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,347.00",34.00,64.96,10.00,"2,208.64",11/29/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,62.00,S18_2957,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
"10,357.00",49.00,70.58,5.00,"3,458.42",12/10/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,62.00,S18_2957,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,369.00",28.00,44.21,6.00,"1,237.88",1/20/2005 0:00,Shipped,1.00,1.00,"2,005.00",Vintage Cars,62.00,S18_2957,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen
"10,381.00",40.00,68.08,4.00,"2,723.20",2/17/2005 0:00,Shipped,1.00,2.00,"2,005.00",Vintage Cars,62.00,S18_2957,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,392.00",37.00,59.96,3.00,"2,218.52",3/10/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,62.00,S18_2957,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
"10,423.00",31.00,53.72,3.00,"1,665.32",5/30/2005 0:00,In Process,2.00,5.00,"2,005.00",Vintage Cars,62.00,S18_2957,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,106.00",41.00,83.44,18.00,"3,421.04",2/17/2003 0:00,Shipped,1.00,2.00,"2,003.00",Ships,86.00,S18_3029,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
"10,119.00",21.00,89.46,9.00,"1,878.66",4/28/2003 0:00,Shipped,2.00,4.00,"2,003.00",Ships,86.00,S18_3029,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,130.00",40.00,96.34,2.00,"3,853.60",6/16/2003 0:00,Shipped,2.00,6.00,"2,003.00",Ships,86.00,S18_3029,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie
"10,143.00",46.00,74.84,13.00,"3,442.64",8/10/2003 0:00,Shipped,3.00,8.00,"2,003.00",Ships,86.00,S18_3029,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,155.00",44.00,79.14,11.00,"3,482.16",10/6/2003 0:00,Shipped,4.00,10.00,"2,003.00",Ships,86.00,S18_3029,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
"10,167.00",46.00,73.12,7.00,"3,363.52",10/23/2003 0:00,Cancelled,4.00,10.00,"2,003.00",Ships,86.00,S18_3029,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,178.00",41.00,81.72,10.00,"3,350.52",11/8/2003 0:00,Shipped,4.00,11.00,"2,003.00",Ships,86.00,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
"10,186.00",32.00,89.46,7.00,"2,862.72",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Ships,86.00,S18_3029,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
"10,197.00",46.00,87.74,4.00,"4,036.04",11/26/2003 0:00,Shipped,4.00,11.00,"2,003.00",Ships,86.00,S18_3029,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
"10,209.00",28.00,100.00,6.00,"2,817.92",1/9/2004 0:00,Shipped,1.00,1.00,"2,004.00",Ships,86.00,S18_3029,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael
"10,222.00",49.00,94.62,10.00,"4,636.38",2/19/2004 0:00,Shipped,1.00,2.00,"2,004.00",Ships,86.00,S18_3029,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie
"10,248.00",21.00,73.98,1.00,"1,553.58",5/7/2004 0:00,Cancelled,2.00,5.00,"2,004.00",Ships,86.00,S18_3029,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,262.00",32.00,84.30,15.00,"2,697.60",6/24/2004 0:00,Cancelled,2.00,6.00,"2,004.00",Ships,86.00,S18_3029,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,273.00",34.00,98.06,2.00,"3,334.04",7/21/2004 0:00,Shipped,3.00,7.00,"2,004.00",Ships,86.00,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,283.00",21.00,98.06,4.00,"2,059.26",8/20/2004 0:00,Shipped,3.00,8.00,"2,004.00",Ships,86.00,S18_3029,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
"10,296.00",21.00,96.34,13.00,"2,023.14",9/15/2004 0:00,Shipped,3.00,9.00,"2,004.00",Ships,86.00,S18_3029,"Bavarian Collectables Imports, Co.", +49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael
"10,307.00",31.00,83.44,7.00,"2,586.64",10/14/2004 0:00,Shipped,4.00,10.00,"2,004.00",Ships,86.00,S18_3029,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
"10,316.00",21.00,94.62,15.00,"1,987.02",11/1/2004 0:00,Shipped,4.00,11.00,"2,004.00",Ships,86.00,S18_3029,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
"10,327.00",25.00,45.86,5.00,"1,146.50",11/10/2004 0:00,Resolved,4.00,11.00,"2,004.00",Ships,86.00,S18_3029,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,338.00",28.00,82.58,3.00,"2,312.24",11/22/2004 0:00,Shipped,4.00,11.00,"2,004.00",Ships,86.00,S18_3029,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale
"10,350.00",43.00,64.97,6.00,"2,793.71",12/2/2004 0:00,Shipped,4.00,12.00,"2,004.00",Ships,86.00,S18_3029,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,373.00",22.00,86.74,5.00,"1,908.28",1/31/2005 0:00,Shipped,1.00,1.00,"2,005.00",Ships,86.00,S18_3029,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
"10,386.00",37.00,93.01,5.00,"3,441.37",3/1/2005 0:00,Resolved,1.00,3.00,"2,005.00",Ships,86.00,S18_3029,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,398.00",28.00,72.26,18.00,"2,023.28",3/30/2005 0:00,Shipped,1.00,3.00,"2,005.00",Ships,86.00,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
"10,400.00",30.00,74.84,7.00,"2,245.20",4/1/2005 0:00,Shipped,2.00,4.00,"2,005.00",Ships,86.00,S18_3029,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
"10,414.00",44.00,73.98,1.00,"3,255.12",5/6/2005 0:00,On Hold,2.00,5.00,"2,005.00",Ships,86.00,S18_3029,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,103.00",25.00,100.00,13.00,"2,539.50",1/29/2003 0:00,Shipped,1.00,1.00,"2,003.00",Vintage Cars,104.00,S18_3136,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,111.00",43.00,100.00,1.00,"4,818.15",3/25/2003 0:00,Shipped,1.00,3.00,"2,003.00",Vintage Cars,104.00,S18_3136,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie
"10,126.00",30.00,97.39,13.00,"2,921.70",5/28/2003 0:00,Shipped,2.00,5.00,"2,003.00",Vintage Cars,104.00,S18_3136,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n
"10,139.00",20.00,90.06,2.00,"1,801.20",7/16/2003 0:00,Shipped,3.00,7.00,"2,003.00",Vintage Cars,104.00,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
"10,150.00",26.00,100.00,10.00,"2,804.36",9/19/2003 0:00,Shipped,3.00,9.00,"2,003.00",Vintage Cars,104.00,S18_3136,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,163.00",40.00,100.00,3.00,"4,900.80",10/20/2003 0:00,Shipped,4.00,10.00,"2,003.00",Vintage Cars,104.00,S18_3136,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria
"10,173.00",31.00,89.01,1.00,"2,759.31",11/5/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,104.00,S18_3136,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
"10,183.00",22.00,100.00,10.00,"2,488.20",11/13/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,104.00,S18_3136,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
"10,193.00",23.00,100.00,2.00,"2,769.89",11/21/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,104.00,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
"10,206.00",30.00,100.00,8.00,"3,581.40",12/5/2003 0:00,Shipped,4.00,12.00,"2,003.00",Vintage Cars,104.00,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
"10,215.00",49.00,100.00,5.00,"5,285.14",1/29/2004 0:00,Shipped,1.00,1.00,"2,004.00",Vintage Cars,104.00,S18_3136,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve
"10,228.00",31.00,100.00,4.00,"3,181.53",3/10/2004 0:00,Shipped,1.00,3.00,"2,004.00",Vintage Cars,104.00,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung
"10,244.00",29.00,100.00,2.00,"3,340.51",4/29/2004 0:00,Shipped,2.00,4.00,"2,004.00",Vintage Cars,104.00,S18_3136,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,257.00",37.00,84.82,2.00,"3,138.34",6/14/2004 0:00,Shipped,2.00,6.00,"2,004.00",Vintage Cars,104.00,S18_3136,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
"10,270.00",38.00,100.00,11.00,"4,775.08",7/19/2004 0:00,Shipped,3.00,7.00,"2,004.00",Vintage Cars,104.00,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
"10,280.00",29.00,100.00,4.00,"3,006.43",8/17/2004 0:00,Shipped,3.00,8.00,"2,004.00",Vintage Cars,104.00,S18_3136,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
"10,291.00",23.00,100.00,13.00,"2,866.26",9/8/2004 0:00,Shipped,3.00,9.00,"2,004.00",Vintage Cars,104.00,S18_3136,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,304.00",26.00,85.87,8.00,"2,232.62",10/11/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,104.00,S18_3136,Auto AssociÇs & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
"10,312.00",38.00,100.00,5.00,"4,457.02",10/21/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,104.00,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,322.00",48.00,47.04,7.00,"2,257.92",11/4/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,104.00,S18_3136,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie
"10,332.00",40.00,39.80,18.00,"1,592.00",11/17/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,104.00,S18_3136,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,347.00",45.00,100.00,11.00,"4,948.20",11/29/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,104.00,S18_3136,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
"10,357.00",44.00,100.00,4.00,"5,160.76",12/10/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,104.00,S18_3136,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,369.00",21.00,94.22,5.00,"1,978.62",1/20/2005 0:00,Shipped,1.00,1.00,"2,005.00",Vintage Cars,104.00,S18_3136,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen
"10,381.00",35.00,100.00,5.00,"4,288.20",2/17/2005 0:00,Shipped,1.00,2.00,"2,005.00",Vintage Cars,104.00,S18_3136,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,392.00",29.00,86.92,2.00,"2,520.68",3/10/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,104.00,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
"10,423.00",21.00,84.82,2.00,"1,781.22",5/30/2005 0:00,In Process,2.00,5.00,"2,005.00",Vintage Cars,104.00,S18_3136,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,105.00",22.00,100.00,11.00,"3,065.04",2/11/2003 0:00,Shipped,1.00,2.00,"2,003.00",Vintage Cars,136.00,S18_3140,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,117.00",26.00,100.00,5.00,"3,551.34",4/16/2003 0:00,Shipped,2.00,4.00,"2,003.00",Vintage Cars,136.00,S18_3140,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,128.00",41.00,100.00,2.00,"5,544.02",6/6/2003 0:00,Shipped,2.00,6.00,"2,003.00",Vintage Cars,136.00,S18_3140,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,142.00",47.00,100.00,8.00,"6,034.33",8/8/2003 0:00,Shipped,3.00,8.00,"2,003.00",Vintage Cars,136.00,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,153.00",31.00,100.00,7.00,"3,641.57",9/28/2003 0:00,Shipped,3.00,9.00,"2,003.00",Vintage Cars,136.00,S18_3140,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,166.00",43.00,100.00,2.00,"6,930.74",10/21/2003 0:00,Shipped,4.00,10.00,"2,003.00",Vintage Cars,136.00,S18_3140,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta
"10,177.00",23.00,100.00,9.00,"3,675.63",11/7/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,136.00,S18_3140,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
"10,185.00",28.00,100.00,9.00,"3,442.04",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,136.00,S18_3140,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,196.00",49.00,100.00,1.00,"6,893.81",11/26/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,136.00,S18_3140,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
"10,208.00",24.00,100.00,9.00,"2,622.48",1/2/2004 0:00,Shipped,1.00,1.00,"2,004.00",Vintage Cars,136.00,S18_3140,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
"10,221.00",33.00,100.00,3.00,"4,417.38",2/18/2004 0:00,Shipped,1.00,2.00,"2,004.00",Vintage Cars,136.00,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,232.00",22.00,100.00,6.00,"3,606.02",3/20/2004 0:00,Shipped,1.00,3.00,"2,004.00",Vintage Cars,136.00,S18_3140,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
"10,248.00",32.00,100.00,12.00,"3,802.56",5/7/2004 0:00,Cancelled,2.00,5.00,"2,004.00",Vintage Cars,136.00,S18_3140,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,273.00",40.00,100.00,13.00,"5,026.40",7/21/2004 0:00,Shipped,3.00,7.00,"2,004.00",Vintage Cars,136.00,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,282.00",43.00,100.00,1.00,"6,695.53",8/20/2004 0:00,Shipped,3.00,8.00,"2,004.00",Vintage Cars,136.00,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,293.00",24.00,100.00,4.00,"2,819.28",9/9/2004 0:00,Shipped,3.00,9.00,"2,004.00",Vintage Cars,136.00,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
"10,306.00",32.00,100.00,9.00,"3,759.04",10/14/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,136.00,S18_3140,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,314.00",20.00,100.00,1.00,"2,731.80",10/22/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,136.00,S18_3140,Heintze Collectables,86 21 3555,Smagsloget 45,,èrhus,,8200,Denmark,EMEA,Ibsen,Palle
"10,325.00",24.00,69.12,9.00,"1,658.88",11/5/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,136.00,S18_3140,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,336.00",48.00,100.00,12.00,"5,778.24",11/20/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,136.00,S18_3140,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
"10,350.00",44.00,100.00,1.00,"5,191.12",12/2/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,136.00,S18_3140,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,372.00",28.00,100.00,3.00,"3,862.88",1/26/2005 0:00,Shipped,1.00,1.00,"2,005.00",Vintage Cars,136.00,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
"10,383.00",24.00,61.52,9.00,"1,476.48",2/22/2005 0:00,Shipped,1.00,2.00,"2,005.00",Vintage Cars,136.00,S18_3140,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,396.00",33.00,100.00,2.00,"5,273.73",3/23/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,136.00,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,414.00",41.00,100.00,12.00,"4,872.03",5/6/2005 0:00,On Hold,2.00,5.00,"2,005.00",Vintage Cars,136.00,S18_3140,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,104.00",23.00,100.00,13.00,"4,556.99",1/31/2003 0:00,Shipped,1.00,1.00,"2,003.00",Classic Cars,169.00,S18_3232,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,109.00",46.00,100.00,5.00,"8,257.00",3/10/2003 0:00,Shipped,1.00,3.00,"2,003.00",Classic Cars,169.00,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa
"10,114.00",48.00,100.00,4.00,"8,209.44",4/1/2003 0:00,Shipped,2.00,4.00,"2,003.00",Classic Cars,169.00,S18_3232,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
"10,122.00",25.00,100.00,3.00,"3,598.50",5/8/2003 0:00,Shipped,2.00,5.00,"2,003.00",Classic Cars,169.00,S18_3232,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
"10,127.00",22.00,100.00,15.00,"3,837.24",6/3/2003 0:00,Shipped,2.00,6.00,"2,003.00",Classic Cars,169.00,S18_3232,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
"10,136.00",41.00,100.00,3.00,"8,331.61",7/4/2003 0:00,Shipped,3.00,7.00,"2,003.00",Classic Cars,169.00,S18_3232,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
"10,141.00",34.00,100.00,9.00,"4,836.50",8/1/2003 0:00,Shipped,3.00,8.00,"2,003.00",Classic Cars,169.00,S18_3232,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
"10,148.00",32.00,100.00,14.00,"5,418.88",9/11/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,169.00,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,151.00",21.00,100.00,7.00,"3,734.01",9/21/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,169.00,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
"10,160.00",20.00,100.00,1.00,"3,996.40",10/11/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,169.00,S18_3232,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael
"10,165.00",47.00,100.00,16.00,"8,754.69",10/22/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,169.00,S18_3232,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,171.00",39.00,100.00,3.00,"5,481.45",11/5/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,169.00,S18_3232,QuÇbec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,MontrÇal,QuÇbec,H1J 1C3,Canada,NA,Fresniäre,Jean
"10,175.00",29.00,100.00,5.00,"4,419.89",11/6/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,169.00,S18_3232,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
